day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20160930_203718,31,8.89,8.89,8.89,36.11,26.18,0.2586651233812883,0.1664462076356645,1.2402854469842552,3.1507254555194897,3.526536979635294,3.1176356976278368,3.469538040504672,3.4716309925632443,3.220510488077995,3.4196526965116436,3.5661636473215896,3.4656015187705975,3.3101670303124844,3.5464341647813447,-2.4270151713722226,1.3572259386225434,-1.9358608132023118,1.1132381408634293,-2.0907060431212456,2.544817291290945,-2.239610293832657,3.386252934276333,-2.098828255480026,3.802487118359839,-2.051048467178618,3.638199129716627,-2.037148923535363,3.796432564278658,-2.2818025538115174,3.5657424238732873,-2.3258537199334,3.3434799880927315,-2.127791802620883,3.5145617806171328,-2.221005106001623,3.599835102941046,-2.209094749906707,3.5195994849159042,-2.2730262907525014,3.4030955789452357,-2.2302644314144198,3.623417840390802,8.89,test,train,excluded_cross_cell
20160930_203718,32,8.89,2.7826,8.89,66.64,26.26,0.1663179722983379,0.014247914859693381,0.9269731793480429,2.598499035408336,3.228978020933611,2.8256595486257945,3.2109466781147313,3.340870423872721,3.127773180957074,3.354871227550621,3.49763419929894,3.3789654058870706,3.1629655729264727,3.4635178196711243,-2.430418464503931,1.2511433244051116,-1.942117593965236,0.866758375047239,-2.0984205913726486,2.2032782072477612,-2.2466775728319415,2.7906619137471527,-2.1086644003567394,3.6220449659267127,-2.0612087734187763,3.491395831910841,-2.0456199932043253,3.663043032426806,-2.285727975927623,3.4437235232985217,-2.3279029009783354,3.2429594715886845,-2.1303138720535926,3.453068509072045,-2.2246985543369746,3.541596801964497,-2.212744388994256,3.443272990080053,-2.276917346245468,3.2525890921528218,-2.233992301528434,3.542691156882073,8.89,test,train,excluded_cross_cell
20160930_203718,33,0.0,0.0,9.7257,28.56,26.14,0.3973972328512401,0.19798891628083554,1.4629312231125366,3.289621292993393,3.757313502821853,3.418555847958302,3.6722068874992972,4.032749261115585,3.818153986652218,4.076475863679618,4.14296010797202,3.9662990469992083,3.9431359391872634,4.217965339871436,-2.436116485618568,1.4377001491797907,-1.9173226922034008,1.0457036552349297,-2.0770444170801143,2.6090398507691104,-2.2118307297255817,3.466779108471424,-2.076246650783317,3.8506857547520714,-2.02117263355586,3.7309830270616264,-2.0136538011418326,3.8387294707609283,-2.1733127572899065,4.09711405696204,-2.2926347621408776,3.892901346220559,-2.0939462278827174,4.132109087443056,-2.1794828958600623,4.178921589696948,-2.139616264715906,4.003297781203734,-2.197324582336553,3.997905245182192,-2.196424897165655,4.257283653439576,0.0,train,train,train
20160930_203718,34,17.78,7.6549,17.78,30.73,26.14,0.45298462407614076,0.5306282510621704,1.6260196720257782,3.137774223431159,3.3042678914821813,2.989704140815649,3.3178157727231046,2.915736231458266,2.6383356406890126,2.647910878175884,2.9707528698429773,2.798774122507021,2.613431781976286,2.840229847195574,-2.422495389666603,1.693101960701035,-1.9449106487222299,1.83667697615587,-2.0850572804654717,2.965561684208874,-2.2405497020745933,3.4775960567164588,-2.091514122914105,3.8210237337759314,-2.060423535844074,3.676457621615143,-2.0302704976733867,3.8231480749189704,-2.3156703325427013,3.008682317934456,-2.3382122706371966,2.7697512916108664,-2.137918471438812,2.784488893544002,-2.228405694819794,3.019541569305618,-2.2330590303454354,2.912388707369566,-2.294616923344869,2.7405621695251936,-2.2405497020745933,2.950766287884028,17.78,train,train,train
20160930_203718,35,4.44,4.44,8.5287,44.02,26.22,1.266214940789349,1.0434166532001596,2.5936638900395406,3.427667275740327,3.958706189568516,3.8452227284480895,3.964761554931208,3.7253415581090557,3.5696481827703184,3.7478815839312136,3.8281978198626585,3.7289579723241606,3.634386308817566,3.8614431406996514,-2.4236234213711016,2.4158824132388586,-1.907843948248857,2.3085319299008913,-2.060423535844074,3.4774648321799937,-2.1919385729069822,3.497507061799564,-2.044846896915337,4.014926104108702,-2.004705195565819,3.985411004177492,-1.9906983318454474,4.040546378831963,-2.248096907709976,3.8122137198086445,-2.320749063621717,3.6839096249460326,-2.1161055260514274,3.8251723427959994,-2.210917904468222,3.87666522154705,-2.1883639489040227,3.7829684340116434,-2.2499926428748753,3.7030313420908416,-2.2219271899765913,3.9251109829730533,4.44,train,train,train
20160930_203718,36,11.11,11.11,11.11,50.73,26.26,0.680213905148046,0.43728672043112043,1.5855344883525413,3.081359359521428,3.550728837855303,3.2395525798073894,3.5483896218912263,3.3554465939051474,3.1019419285909096,3.277522020300934,3.441260688451645,3.3478985687942147,3.189352262005742,3.3969784946605337,-2.420243136462278,1.8928113160701194,-1.9330926453446988,1.5892348327715862,-2.0923241675108497,2.8299603399320437,-2.2377341206744292,3.260363197975019,-2.0939462278827174,3.8263127775515624,-2.049494465311884,3.7309830270616264,-2.0325579557809856,3.847104823666462,-2.290656522128772,3.4517257168763607,-2.3309845675157437,3.236578208981206,-2.1286317858706076,3.3840613957154204,-2.2237739125697558,3.4787385014337158,-2.2164073967529934,3.4051310805320796,-2.277892480403674,3.281283326996817,-2.233992301528434,3.4788865527090778,11.11,train,train,train
20160930_203718,37,11.11,11.11,15.072,24.18,26.18,0.9417245331309652,0.8834369070030769,2.1769991940246403,3.5065718972219826,3.7977854272030833,3.5873670804069446,3.8020987584390578,3.36280992125736,3.1303899067314642,3.268340047523445,3.4372528342491657,3.3546541911555527,3.2279544888014047,3.404169626828648,-2.4213686289840126,2.2007090985511586,-1.9275791923705898,2.258026207909129,-2.071473372030659,3.2824334441380594,-2.2173252490432223,3.6528635999095664,-2.070680036011263,3.977481103625101,-2.0356160621398063,3.916289889317899,-2.017406150760383,4.001960596873135,-2.2867117438377558,3.4553856482377316,-2.3309845675157437,3.268857659668439,-2.1261139498782664,3.3770822689532896,-2.220083871482302,3.4711369160334806,-2.215490386143112,3.4174741927238306,-2.276917346245468,3.320370477698179,-2.231195096907373,3.4866561651130725,11.11,train,train,train
20160930_203718,38,17.78,9.149,17.78,63.72,26.26,0.5075392742962433,0.2656663014740655,1.1698468968823195,2.5750668460617323,2.954292065188609,2.6183764313435347,2.98254024002548,2.891554391642451,2.598287417072047,2.618712165340262,2.9240214259999906,2.7604402271929573,2.5545451365825382,2.7957374607428043,-2.419119540483826,1.7606437608046375,-1.9491152800042617,1.4102915688711746,-2.0923241675108497,2.5310024380669147,-2.2547477635798856,2.865509686504017,-2.105785601347498,3.5838716540224382,-2.074653024948039,3.4456052585270442,-2.0475560283353156,3.640472028478685,-2.316177174958124,2.986413992914997,-2.3402869601780574,2.7300004297041434,-2.137070654516472,2.765494870263491,-2.2302644314144198,2.978153671279698,-2.237265736565236,2.8627602417241786,-2.2975975514830065,2.6861317370011872,-2.241489993634235,2.908800893364532,17.78,test,train,excluded_cross_cell
20160930_203718,39,4.44,4.44,9.534,54.78,26.22,0.39031387164902953,0.08581061850969583,1.1075188498230195,2.8974043044531754,3.5007613899344987,3.0863868236036263,3.439568374931368,3.7358131341779006,3.4978521116990184,3.777929168947442,3.8437762840733654,3.7386524684611886,3.60324258659866,3.8700877642712355,-2.4270151713722226,1.4693019001034988,-1.9296431765914415,0.9145291812544942,-2.0939462278827174,2.3372570145253233,-2.2358614609511376,3.0874815754967373,-2.098828255480026,3.718346019092046,-2.044846896915337,3.578453352232995,-2.036382052219389,3.7315940565214736,-2.24431618487007,3.823600451378196,-2.3166840173735475,3.60011927613559,-2.1136189934814222,3.8466542730939435,-2.2100059117009523,3.894019917988427,-2.1874722858935414,3.7829684340116434,-2.247150386105945,3.665638974168421,-2.219163484854973,3.9305071168052983,4.44,validation,train,excluded_cross_cell
20160930_203718,40,13.33,13.33,15.5817,59.28,26.22,-0.055512911066495245,-0.18862259117219,0.4717754471330979,2.4392188840237363,2.7092228466179615,2.267117644995831,2.7137031790145656,3.2164638500209057,2.975972698633451,3.1407456205270576,3.325863016770548,3.224229468509905,3.030808983725424,3.2716845703794153,-2.430418464503931,0.932911832890391,-1.9547490977225177,0.545342985791551,-2.107841016201534,1.6522100042779693,-2.266253163746655,2.840737904587788,-2.1210972169486686,3.438258713747354,-2.08104282304681,3.16476593602101,-2.0580715159436433,3.4469798526505775,-2.296603021316498,3.309104022338456,-2.3299562897901778,3.0907651421838533,-2.1311559773665145,3.2558401481335513,-2.2256240518579173,3.3700403362434663,-2.222850124975192,3.286022192615938,-2.284745174865715,3.1290911512986774,-2.234926444520231,3.3648894887925556,13.33,test,train,excluded_cross_cell
20160930_203718,41,17.78,13.7513,17.78,27.47,26.14,-0.09189601470453698,-0.16522847936777718,0.5283314978956563,2.556769842403569,2.5687498188584503,2.16174707185375,2.572772522703089,2.9228712159867514,2.6256101777178227,2.6320111348166204,2.926521521189868,2.798774122507021,2.6223906372740395,2.8316533042973173,-2.4270151713722226,0.9565480029682932,-1.9632597873904263,0.6945611817744087,-2.102914897865478,1.8557614843681458,-2.2672179491567546,3.1704457958423227,-2.117766656001504,3.42039852091112,-2.0866675867715756,3.115402026271889,-2.0549440700794483,3.4380161161408886,-2.311625837646195,3.008682317934456,-2.3361418765228885,2.755283598583391,-2.134531507997796,2.7775140727622745,-2.22747762050724,2.9926625668216076,-2.233992301528434,2.914858387213818,-2.294616923344869,2.756344597672661,-2.2377341206744292,2.9592258815084094,17.78,train,train,train
20160930_203718,42,11.11,4.887,11.11,20.85,26.1,0.9858541072594723,1.1293677855881015,2.544817291290945,3.5972766435158094,3.9116309285760615,3.706095405513349,3.9118709938749756,3.408086927477697,3.1628386645414652,3.2809864009311043,3.444614406177615,3.3478985687942147,3.231282542272762,3.4114117040691267,-2.4213686289840126,2.2336422202571358,-1.9214129107405369,2.4683367914588352,-2.065538714317028,3.510255054404216,-2.210917904468222,3.7176345354000535,-2.0619946280761154,4.053774272132738,-2.0279882600909205,3.9794704166396704,-2.0039630805039303,4.053734350829771,-2.2867117438377558,3.4964772579770313,-2.3309845675157437,3.2887003504350094,-2.1252760780236355,3.3878858416023445,-2.220083871482302,3.4745872388902064,-2.218243944560295,3.4142123187396503,-2.276917346245468,3.327026843448654,-2.2302644314144198,3.5023661241013517,11.11,test,train,excluded_cross_cell
20160930_203718,43,2.22,2.22,9.1193,17.5,26.1,2.9785505087952084,3.624055558927731,4.1691412257449,3.998430033168885,4.340993680403183,4.315284353707083,4.362247307106261,4.003867185589296,3.9102674653690404,4.023682441170111,4.079501615352326,3.9784865475233744,3.9551821067854007,4.1343037846615385,-2.406835114367845,3.620097274715562,-1.8467438277917538,4.075158344906248,-1.9668273973107016,4.285938277167813,-2.0992362522386907,4.019892171788853,-1.9358608132023118,4.358580151591528,-1.922779731666459,4.343567731269853,-1.888490658187827,4.380313918813059,-2.2072749131897207,4.046852804757743,-2.3065931143915845,3.985141488198675,-2.1004609089039112,4.090105590462801,-2.1928342290349265,4.114555602838231,-2.164563795096671,4.0090208512318215,-2.219163484854973,4.017602097196474,-2.2072749131897207,4.187004262910916,2.22,validation,train,excluded_cross_cell
20160930_203718,44,13.33,13.33,13.33,31.81,26.1278,3.025281367010541,3.4516686716299576,3.8407503944515717,3.7631633036574663,4.165124502616452,4.1337559623216755,4.173873291677614,3.298304190025858,3.031268322045007,3.0571659797380835,3.267944045614415,3.2004674251848457,3.0614872420194152,3.221839429051908,-2.4046184317487826,3.6827834109418847,-1.8799351601317804,4.0227286106094,-2.0219276354792295,4.190914554190336,-2.1623885569365937,3.8354313360658643,-2.007679175452945,4.273511147322754,-1.9805015938249322,4.254747087047961,-1.9554555618988447,4.276402195302367,-2.2916451529557116,3.3594548246653644,-2.3309845675157437,3.147822260182137,-2.1261139498782664,3.1721782696645677,-2.2177845968017587,3.3032610899758557,-2.2196236781686376,3.2889166803613685,-2.2730262907525014,3.1458964463822228,-2.231195096907373,3.317275771876424,13.33,validation,train,excluded_cross_cell
20160930_203718,45,2.22,2.22,2.22,41.4,26.14,2.802761777948965,2.560017703412072,3.6717180357525705,3.637749304312321,4.158465808812756,4.142040477125466,4.18203792882616,4.025137382058399,3.9223772151073195,4.063022439577847,4.106943198398536,4.015930666203243,3.9853552482101953,4.148897455008554,-2.406835114367845,3.516295334225713,-1.8727526284375868,3.556453164923331,-2.015903520875848,4.076475863679618,-2.1464364105041143,3.6633847073999894,-1.987774353154012,4.188092916951749,-1.9625477902083366,4.17300323563886,-1.9379419794061366,4.212542326681419,-2.2009314392675456,4.075652617889175,-2.304587095664719,3.9981640037481316,-2.097198263269095,4.117917849414473,-2.1901496636642577,4.14296010797202,-2.1602178517071238,4.047607538915762,-2.2118307297255817,4.043663361168953,-2.205458382263323,4.202369026416086,2.22,train,train,train
20160930_203718,46,15.56,15.56,15.56,19.74,26.1012,2.505705512702787,2.8348531752683703,3.394934477221445,3.7176345354000535,3.977481103625101,3.916289889317899,4.014664427699864,3.152488128392621,2.876588312258266,2.7955908824300244,3.0653795975068685,3.0546990513178405,2.835446143620649,3.037469049534072,-2.4062804831407023,3.418480497784715,-1.900124549796578,3.7440941746497653,-2.0425314848880554,3.998261250294809,-2.1914911455840604,3.8479792951848037,-2.0394518934636774,4.165124502616452,-2.007679175452945,4.142040477125466,-1.98158920729273,4.188892330252295,-2.290656522128772,3.211496665718277,-2.3279029009783354,2.997340978893407,-2.1227666664182094,2.941993887100509,-2.2154908062121628,3.1161828592441476,-2.220083871482302,3.168365381867262,-2.2701183714212414,2.947418745775385,-2.228405694819794,3.1715451950601103,15.56,test,train,excluded_cross_cell
20160930_203718,47,11.11,11.11,11.11,49.7,26.22,2.3406764390890715,1.8884910029029274,3.1062478819167563,3.380364498038048,3.9708144185320506,3.856734371870817,3.986584590787494,3.5219212739426964,3.2820459101243378,3.3859736186588822,3.5018779634928476,3.4710881689611073,3.3367797421070002,3.498057874261851,-2.4123999590012524,3.2681154118415976,-1.907843948248857,3.143742712052685,-2.0541637344955674,3.830014366577641,-2.198225077669803,3.4493905422635898,-2.0518263746468626,4.073148164078432,-2.016654553581071,4.046760170816425,-1.9980459034758418,4.095593781622533,-2.2710864259346746,3.5887717847375584,-2.32687778556309,3.4045982587849046,-2.1161055260514274,3.4757140797998405,-2.212744388994256,3.5291595448780324,-2.2081844175725616,3.547295728298585,-2.2614431496628704,3.406357379280226,-2.2237739125697558,3.588509243921317,11.11,test,train,excluded_cross_cell
20160930_203718,48,20.0,20.0,20.0,55.28,26.26,0.6679003024556123,0.2741733447452016,1.1200126935547607,2.666693341344821,2.870434963166028,2.5355676410378143,2.9156780922231165,2.872581105220938,2.5735125881220244,2.4539615852860956,2.790465476624816,2.751674268715637,2.505582814322013,2.730537465503862,-2.420243136462278,1.9446522153311976,-1.9519282213808764,1.4462599422873248,-2.0955709236097197,2.5091926756681557,-2.2595256035335987,3.0512426634815584,-2.111964733385396,3.5626612547836385,-2.077842820316139,3.4109529740830786,-2.049494465311884,3.612033506354311,-2.3025850929940455,2.947759775004895,-2.333044300478754,2.7070497007686263,-2.1261139498782664,2.6320111348166204,-2.2219271899765913,2.8684385291464807,-2.2330590303454354,2.8989074472515783,-2.287696480500295,2.647400995650267,-2.233992301528434,2.881678525452478,20.0,train,train,train
20160930_203718,49,20.0,20.0,20.0,41.40315,26.22,0.2818141150844519,0.061140930375040425,0.7836069688410046,2.5616246048950595,2.593407123500695,2.223444478312249,2.632571588932976,2.7500299251948843,2.4149657338353148,2.263469974265477,2.6437676472022305,2.585833303590607,2.351435073630677,2.5659795958144795,-2.4213686289840126,1.4780299779613781,-1.9589953886039688,1.1044286739895495,-2.104554242494911,2.1625296075393323,-2.2643263808769554,3.1215187516060676,-2.117766656001504,3.406065513059016,-2.0850572804654717,3.2077582530542768,-2.0549440700794483,3.4736916715783623,-2.3096097079310103,2.842213893782913,-2.333044300478754,2.568113576804386,-2.127791802620883,2.460895679826497,-2.2219271899765913,2.74096904785932,-2.2377341206744292,2.756497449339837,-2.294616923344869,2.5127244551730015,-2.233992301528434,2.731421616092025,20.0,train,train,train
20160930_203718,50,2.22,2.22,2.22,50.73,26.3,0.8089727460655357,0.36616972550052207,1.662087286929253,3.140706694285792,3.7474336988840298,3.477006525050835,3.7070876737626053,3.9769770652175715,3.829232526085389,4.042568695274789,4.066047963066987,3.9718209326856018,3.8564806967511807,4.1343037846615385,-2.430418464503931,1.940186673685104,-1.9200474895295858,1.3718897297741361,-2.080241861850605,2.8216361131744336,-2.215490386143112,3.2620048455399875,-2.08104282304681,3.8398887764688787,-2.0249533563957662,3.768011747486111,-2.016654553581071,3.8605381137396364,-2.2027397580243298,4.053328104350629,-2.304587095664719,3.925710274727092,-2.097198263269095,4.10076805909644,-2.1955260207006377,4.114555602838231,-2.163693094127427,4.003297781203734,-2.222850124975192,3.9104512991538503,-2.205458382263323,4.187004262910916,2.22,test,train,excluded_cross_cell
