trial,scenario,completed_time_s,gas_source,person_source,sim_true_x_m,sim_true_y_m,sim_observed_x_m,sim_observed_y_m,sim_observed_signed_distance_m,position_error_bound_m,gas_score_from_lab,gas_evidence,person_relation,Qg,Qp,person_zone_id,coverage_zone_id_assumption,same_zone,gas_age_s,joint_level,gas_level,person_level,known_lower_bound,unknown,paired_under_assumption,uncertainty_reason
002_Et_H_CO_H,S0_outside,146,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.92688520167275,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,147,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.9549889833176,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,148,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.9432528441027,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,149,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.49359233778497,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,150,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,156.59427132514952,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,151,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.38117721120554,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,152,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.40464948963535,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,153,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.41175412563516,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,154,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.42349026485005,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,155,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.47969782813976,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,156,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.03003732182202,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,157,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.09087638832682,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,158,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.39291335042043,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,159,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,156.03219569225234,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,160,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,153.67147803408426,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,161,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,151.9852511353928,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,162,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,151.0859301227573,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,163,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,149.73694860380414,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,164,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,147.71347632537436,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,165,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,145.69000404694455,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,166,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,144.34102252799136,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,167,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,143.44170151535593,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,168,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,143.10445613561762,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,169,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,143.55411664193534,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,170,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,144.22860740141192,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,171,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,145.57758892036514,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,172,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,146.81415531273888,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,173,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,147.26381581905662,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,174,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,148.05072170511266,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,175,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,148.3879670848509,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,176,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,149.51211835064527,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,177,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,150.63626961643956,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,178,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,151.87283600881335,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,179,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,153.33423265434595,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,180,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,154.4583839201403,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,181,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,153.55906290750482,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,182,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,151.19834524933674,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,183,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,150.18660911012188,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,184,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,148.61279733800978,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,185,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,148.05072170511266,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,186,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,149.06245784432753,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,187,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,151.4231755024956,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,188,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,153.89630828724313,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,189,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,156.03219569225234,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,190,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.39291335042043,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,191,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.1026125275417,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,192,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.36728270156033,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,193,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.88488691038268,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,194,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,195,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3907549799901,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,196,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,197,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,198,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.6717927964387,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,199,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.3345474167004,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,200,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,201,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,202,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.66005665722378,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,203,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.15418858761637,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,204,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.3110751382706,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,205,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.3110751382706,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,206,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.53590539142948,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,207,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,164.32281127748553,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,208,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.22213229012095,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,209,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,166.68352893565358,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,210,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,166.009038176177,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,211,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,165.10971716354152,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,212,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.64832051800892,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,213,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.62484823957914,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,214,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.27586672062594,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,215,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.32033814470077,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,216,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.1399793156167,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,217,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.07203561311212,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,218,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.07203561311212,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,219,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,157.63411124600927,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,220,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,158.58963982193444,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,221,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.1072440307568,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,222,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.72552722694365,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,223,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.38828184720535,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,224,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.71379108772877,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,225,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,159.71379108772877,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,226,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.5569045370745,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,227,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.8379423535231,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,228,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.28760285984083,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,229,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.2313952965511,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,230,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.8379423535231,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,231,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.38828184720535,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,232,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,160.5569045370745,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,233,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.2313952965511,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,234,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.01830118260713,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,235,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.42349026485005,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,236,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,163.76073564458835,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,237,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,162.9738297585323,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,238,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.96209361931741,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,239,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.1751877332614,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S0_outside,240,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,161.40001798642027,G2,P0,valid,valid,zone_A,zone_A,True,0,2.0,2.0,0.0,2,False,True,
002_Et_H_CO_H,S1_early_background,26,UCI309_laboratory,simulation,-3.0,1.0,-3.0,1.0,3.0,0.0,1.1846824877986353,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
002_Et_H_CO_H,S1_early_background,27,UCI309_laboratory,simulation,-2.5833333333333335,1.0,-2.5833333333333335,1.0,2.5833333333333335,0.0,0.9598522346397701,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
002_Et_H_CO_H,S1_early_background,28,UCI309_laboratory,simulation,-2.166666666666667,1.0,-2.166666666666667,1.0,2.166666666666667,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
002_Et_H_CO_H,S1_early_background,29,UCI309_laboratory,simulation,-1.75,1.0,-1.75,1.0,1.75,0.0,1.011736139214893,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
002_Et_H_CO_H,S1_early_background,30,UCI309_laboratory,simulation,-1.3333333333333335,1.0,-1.3333333333333335,1.0,1.3333333333333335,0.0,1.1241512657943253,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
002_Et_H_CO_H,S1_early_background,31,UCI309_laboratory,simulation,-0.9166666666666665,1.0,-0.9166666666666665,1.0,0.9166666666666665,0.0,1.1241512657943253,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,32,UCI309_laboratory,simulation,-0.5,1.0,-0.5,1.0,0.5,0.0,0.9555285759251766,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,33,UCI309_laboratory,simulation,-0.375,1.0,-0.375,1.0,0.375,0.0,0.9555285759251766,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,34,UCI309_laboratory,simulation,-0.25,1.0,-0.25,1.0,0.25,0.0,0.7869058860560277,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,35,UCI309_laboratory,simulation,-0.125,1.0,-0.125,1.0,0.125,0.0,0.9555285759251766,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,36,UCI309_laboratory,simulation,0.0,1.0,0.0,1.0,-0.0,0.0,1.011736139214893,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,37,UCI309_laboratory,simulation,0.125,1.0,0.125,1.0,-0.125,0.0,0.7869058860560277,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,38,UCI309_laboratory,simulation,0.25,1.0,0.25,1.0,-0.25,0.0,0.7869058860560277,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,39,UCI309_laboratory,simulation,0.375,1.0,0.375,1.0,-0.375,0.0,1.011736139214893,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,40,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.011736139214893,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,41,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.1241512657943253,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,42,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.0679437025046092,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,43,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.1241512657943253,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,44,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,0.8993210126354603,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,45,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.0960474841494672,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,46,UCI309_laboratory,simulation,0.5,1.0,0.5,1.0,-0.5,0.0,1.0960474841494672,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,47,UCI309_laboratory,simulation,0.11111111111111116,1.0,0.11111111111111116,1.0,-0.11111111111111116,0.0,1.0960474841494672,G0,P2,valid,valid,zone_A,zone_A,True,0,2.0,0.0,2.0,2,False,True,
002_Et_H_CO_H,S1_early_background,48,UCI309_laboratory,simulation,-0.2777777777777777,1.0,-0.2777777777777777,1.0,0.2777777777777777,0.0,0.8431134493457441,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,49,UCI309_laboratory,simulation,-0.6666666666666665,1.0,-0.6666666666666665,1.0,0.6666666666666665,0.0,0.8431134493457441,G0,P1,valid,valid,zone_A,zone_A,True,0,1.0,0.0,1.0,1,False,True,
002_Et_H_CO_H,S1_early_background,50,UCI309_laboratory,simulation,-1.0555555555555554,1.0,-1.0555555555555554,1.0,1.0555555555555554,0.0,1.0960474841494672,G0,P0,valid,valid,zone_A,zone_A,True,0,0.0,0.0,0.0,0,False,True,
